tag,orig_loc,dest_loc,take_car,take_transit,take_ondemand,take_walk,mass,leave_time_start,leave_time_end,arrival_time_start,arrival_time_end
person401,[-85.31510673  35.00891269],[-85.30120651  35.05317173],1.0,1.0,1.0,1.0,60,22446.0,24246.0,29432.0,31232.0
person402,[-85.31510673  35.00891269],[-85.30120651  35.05317173],0.0,1.0,1.0,1.0,60,28023.0,29823.0,33442.0,35242.0
person403,[-85.3290389   34.99669556],[-85.30065862  35.05348502],1.0,1.0,1.0,1.0,60,27464.0,29264.0,34164.0,35964.0
person404,[-85.3290389   34.99669556],[-85.30065862  35.05348502],0.0,1.0,1.0,1.0,60,23573.0,25373.0,27752.0,29552.0
person405,[-85.32086053  35.00715692],[-85.30843119  35.05064398],1.0,1.0,1.0,1.0,60,25830.0,27630.0,31365.0,33165.0
person406,[-85.32086053  35.00715692],[-85.30843119  35.05064398],0.0,1.0,1.0,1.0,60,24390.0,26190.0,30967.0,32767.0
person407,[-85.31871574  34.99374515],[-85.30910989  35.04483997],1.0,1.0,1.0,1.0,60,29409.0,31209.0,34192.0,35992.0
person408,[-85.31871574  34.99374515],[-85.30910989  35.04483997],0.0,1.0,1.0,1.0,60,23444.0,25244.0,28097.0,29897.0
person409,[-85.32997064  35.01354418],[-85.30761393  35.04848155],1.0,1.0,1.0,1.0,60,27772.0,29572.0,33661.0,35461.0
person410,[-85.32997064  35.01354418],[-85.30761393  35.04848155],0.0,1.0,1.0,1.0,60,22615.0,24415.0,28778.0,30578.0
person411,[-85.32505882  35.00735774],[-85.30604952  35.04866859],1.0,1.0,1.0,1.0,60,26839.0,28639.0,30549.0,32349.0
person412,[-85.32505882  35.00735774],[-85.30604952  35.04866859],0.0,1.0,1.0,1.0,60,29432.0,31232.0,33264.0,35064.0
person413,[-85.33514492  35.00607087],[-85.30758266  35.04995428],1.0,1.0,1.0,1.0,60,29438.0,31238.0,33516.0,35316.0
person414,[-85.32263469  35.0216136 ],[-85.30624594  35.04986689],1.0,1.0,1.0,1.0,60,23389.0,25189.0,27078.0,28878.0
person415,[-85.32263469  35.0216136 ],[-85.30624594  35.04986689],0.0,1.0,1.0,1.0,60,26752.0,28552.0,31464.0,33264.0
person416,[-85.32125837  34.99854127],[-85.30627654  35.03843333],1.0,1.0,1.0,1.0,60,22866.0,24666.0,28859.0,30659.0
person417,[-85.32125837  34.99854127],[-85.30627654  35.03843333],0.0,1.0,1.0,1.0,60,25689.0,27489.0,32875.0,34675.0
person418,[-85.31919647  35.01858598],[-85.30705053  35.04577618],1.0,1.0,1.0,1.0,60,23846.0,25646.0,28415.0,30215.0
person419,[-85.31919647  35.01858598],[-85.30705053  35.04577618],0.0,1.0,1.0,1.0,60,23136.0,24936.0,27555.0,29355.0
person420,[-85.31666348  35.01692593],[-85.30554048  35.05142964],1.0,1.0,1.0,1.0,60,29696.0,31496.0,33520.0,35320.0
person421,[-85.31666348  35.01692593],[-85.30554048  35.05142964],0.0,1.0,1.0,1.0,60,29453.0,31253.0,34194.0,35994.0
person422,[-85.32257303  35.01210789],[-85.29795511  35.03640476],1.0,1.0,1.0,1.0,60,24969.0,26769.0,30110.0,31910.0
person423,[-85.32257303  35.01210789],[-85.29795511  35.03640476],0.0,1.0,1.0,1.0,60,30465.0,32265.0,34158.0,35958.0
person424,[-85.32550933  34.99852504],[-85.30368383  35.04527827],1.0,1.0,1.0,1.0,60,28795.0,30595.0,32498.0,34298.0
person425,[-85.32550933  34.99852504],[-85.30368383  35.04527827],0.0,1.0,1.0,1.0,60,26890.0,28690.0,33824.0,35624.0
person426,[-85.32602172  35.01849216],[-85.31099069  35.04092358],1.0,1.0,1.0,1.0,60,27401.0,29201.0,31526.0,33326.0
person427,[-85.32602172  35.01849216],[-85.31099069  35.04092358],0.0,1.0,1.0,1.0,60,23289.0,25089.0,29174.0,30974.0
person428,[-85.32389671  35.00095775],[-85.31133854  35.05579131],1.0,1.0,1.0,1.0,60,29829.0,31629.0,34101.0,35901.0
person429,[-85.32389671  35.00095775],[-85.31133854  35.05579131],0.0,1.0,1.0,1.0,60,24723.0,26523.0,31012.0,32812.0
person430,[-85.32461522  34.99947518],[-85.29744657  35.04379142],1.0,1.0,1.0,1.0,60,27146.0,28946.0,31532.0,33332.0
person431,[-85.32461522  34.99947518],[-85.29744657  35.04379142],0.0,1.0,1.0,1.0,60,21678.0,23478.0,28137.0,29937.0
person432,[-85.32546798  34.97682829],[-85.31116508  35.05295422],1.0,1.0,1.0,1.0,60,24482.0,26282.0,29044.0,30844.0
person433,[-85.32546798  34.97682829],[-85.31116508  35.05295422],0.0,1.0,1.0,1.0,60,25784.0,27584.0,32398.0,34198.0
person434,[-85.33100795  35.00361163],[-85.3015833   35.03768686],1.0,1.0,1.0,1.0,60,28293.0,30093.0,33494.0,35294.0
person435,[-85.32145994  35.01300513],[-85.30980536  35.04490518],1.0,1.0,1.0,1.0,60,23254.0,25054.0,27158.0,28958.0
person436,[-85.32145994  35.01300513],[-85.30980536  35.04490518],0.0,1.0,1.0,1.0,60,30460.0,32260.0,34185.0,35985.0
person437,[-85.32400008  34.99445546],[-85.31252945  35.04996433],1.0,1.0,1.0,1.0,60,23688.0,25488.0,29035.0,30835.0
person438,[-85.32400008  34.99445546],[-85.31252945  35.04996433],0.0,1.0,1.0,1.0,60,25132.0,26932.0,31389.0,33189.0
person439,[-85.32983982  35.00796007],[-85.30287029  35.05071714],1.0,1.0,1.0,1.0,60,30388.0,32188.0,34111.0,35911.0
person440,[-85.32563847  34.99690913],[-85.31057428  35.04539542],1.0,1.0,1.0,1.0,60,30081.0,31881.0,33807.0,35607.0
person441,[-85.32563847  34.99690913],[-85.31057428  35.04539542],0.0,1.0,1.0,1.0,60,28556.0,30356.0,33890.0,35690.0
person442,[-85.32027627  35.01410937],[-85.30910205  35.04488136],1.0,1.0,1.0,1.0,60,29100.0,30900.0,34156.0,35956.0
person443,[-85.32027627  35.01410937],[-85.30910205  35.04488136],0.0,1.0,1.0,1.0,60,29818.0,31618.0,33463.0,35263.0
person444,[-85.32947695  35.00638128],[-85.30499251  35.04153411],1.0,1.0,1.0,1.0,60,29155.0,30955.0,33248.0,35048.0
person445,[-85.32404416  34.98109533],[-85.31371325  35.04670665],1.0,1.0,1.0,1.0,60,23408.0,25208.0,30321.0,32121.0
person446,[-85.32404416  34.98109533],[-85.31371325  35.04670665],0.0,1.0,1.0,1.0,60,22798.0,24598.0,27750.0,29550.0
person447,[-85.33064285  34.99244192],[-85.312276    35.04948132],1.0,1.0,1.0,1.0,60,29510.0,31310.0,33624.0,35424.0
person448,[-85.33064285  34.99244192],[-85.312276    35.04948132],0.0,1.0,1.0,1.0,60,26934.0,28734.0,30724.0,32524.0
person449,[-85.33087691  34.99676193],[-85.29993271  35.0464264 ],1.0,1.0,1.0,1.0,60,26884.0,28684.0,33630.0,35430.0
person450,[-85.33087691  34.99676193],[-85.29993271  35.0464264 ],0.0,1.0,1.0,1.0,60,26678.0,28478.0,33650.0,35450.0
person451,[-85.32507598  34.99720167],[-85.31796997  35.04415196],1.0,1.0,1.0,1.0,60,21895.0,23695.0,29051.0,30851.0
person452,[-85.32507598  34.99720167],[-85.31796997  35.04415196],0.0,1.0,1.0,1.0,60,30560.0,32360.0,34196.0,35996.0
person453,[-85.33141586  35.01549275],[-85.31509322  35.05189648],1.0,1.0,1.0,1.0,60,26328.0,28128.0,31847.0,33647.0
person454,[-85.33141586  35.01549275],[-85.31509322  35.05189648],0.0,1.0,1.0,1.0,60,24326.0,26126.0,29837.0,31637.0
person455,[-85.32388065  35.00440962],[-85.3090281   35.04200474],1.0,1.0,1.0,1.0,60,26157.0,27957.0,32719.0,34519.0
person456,[-85.32388065  35.00440962],[-85.3090281   35.04200474],0.0,1.0,1.0,1.0,60,23048.0,24848.0,28634.0,30434.0
person457,[-85.32566754  34.9974185 ],[-85.30684822  35.05162814],1.0,1.0,1.0,1.0,60,22850.0,24650.0,27336.0,29136.0
person458,[-85.32566754  34.9974185 ],[-85.30684822  35.05162814],0.0,1.0,1.0,1.0,60,26370.0,28170.0,30203.0,32003.0
person459,[-85.32554977  35.02138123],[-85.30268465  35.04944861],1.0,1.0,1.0,1.0,60,27064.0,28864.0,33645.0,35445.0
person460,[-85.32554977  35.02138123],[-85.30268465  35.04944861],0.0,1.0,1.0,1.0,60,26460.0,28260.0,31252.0,33052.0
person461,[-85.32932128  35.01191359],[-85.31105588  35.04023443],1.0,1.0,1.0,1.0,60,27579.0,29379.0,33595.0,35395.0
person462,[-85.32932128  35.01191359],[-85.31105588  35.04023443],0.0,1.0,1.0,1.0,60,25433.0,27233.0,29747.0,31547.0
person463,[-85.32825449  34.98892852],[-85.30708656  35.04119241],1.0,1.0,1.0,1.0,60,25755.0,27555.0,30299.0,32099.0
person464,[-85.32825449  34.98892852],[-85.30708656  35.04119241],0.0,1.0,1.0,1.0,60,23338.0,25138.0,28372.0,30172.0
person465,[-85.3172029   35.01411476],[-85.29926688  35.04620345],1.0,1.0,1.0,1.0,60,23212.0,25012.0,29736.0,31536.0
person466,[-85.3172029   35.01411476],[-85.29926688  35.04620345],0.0,1.0,1.0,1.0,60,28856.0,30656.0,33876.0,35676.0
person467,[-85.32134437  34.99903818],[-85.30721685  35.04632471],1.0,1.0,1.0,1.0,60,24953.0,26753.0,29498.0,31298.0
person468,[-85.32134437  34.99903818],[-85.30721685  35.04632471],0.0,1.0,1.0,1.0,60,30576.0,32376.0,34185.0,35985.0
person469,[-85.32593162  34.98496526],[-85.31575946  35.05174647],1.0,1.0,1.0,1.0,60,29842.0,31642.0,33916.0,35716.0
person470,[-85.32593162  34.98496526],[-85.31575946  35.05174647],0.0,1.0,1.0,1.0,60,30248.0,32048.0,33942.0,35742.0
person471,[-85.33551318  34.99743808],[-85.30745308  35.041762  ],1.0,1.0,1.0,1.0,60,24392.0,26192.0,29795.0,31595.0
person472,[-85.32067292  34.99659984],[-85.31284711  35.05122144],1.0,1.0,1.0,1.0,60,26073.0,27873.0,32274.0,34074.0
person473,[-85.32067292  34.99659984],[-85.31284711  35.05122144],0.0,1.0,1.0,1.0,60,24048.0,25848.0,28114.0,29914.0
person474,[-85.32519802  35.00203676],[-85.31259823  35.0509844 ],1.0,1.0,1.0,1.0,60,26464.0,28264.0,32126.0,33926.0
person475,[-85.32519802  35.00203676],[-85.31259823  35.0509844 ],0.0,1.0,1.0,1.0,60,21639.0,23439.0,26778.0,28578.0
person476,[-85.32782444  35.01482264],[-85.30947474  35.04667807],1.0,1.0,1.0,1.0,60,25746.0,27546.0,31138.0,32938.0
person477,[-85.32782444  35.01482264],[-85.30947474  35.04667807],0.0,1.0,1.0,1.0,60,25749.0,27549.0,32284.0,34084.0
person478,[-85.32339755  35.00798643],[-85.31263358  35.04604523],1.0,1.0,1.0,1.0,60,21738.0,23538.0,27673.0,29473.0
person479,[-85.32339755  35.00798643],[-85.31263358  35.04604523],0.0,1.0,1.0,1.0,60,28945.0,30745.0,33522.0,35322.0
person480,[-85.32232964  35.00492015],[-85.31300377  35.04560593],1.0,1.0,1.0,1.0,60,28187.0,29987.0,31811.0,33611.0
person481,[-85.32232964  35.00492015],[-85.31300377  35.04560593],0.0,1.0,1.0,1.0,60,22784.0,24584.0,27039.0,28839.0
person482,[-85.32724815  34.99429276],[-85.30387709  35.04635913],1.0,1.0,1.0,1.0,60,26193.0,27993.0,32475.0,34275.0
person483,[-85.32724815  34.99429276],[-85.30387709  35.04635913],0.0,1.0,1.0,1.0,60,27689.0,29489.0,33640.0,35440.0
person484,[-85.32208899  35.01226619],[-85.30971007  35.04840781],1.0,1.0,1.0,1.0,60,28257.0,30057.0,33737.0,35537.0
person485,[-85.32208899  35.01226619],[-85.30971007  35.04840781],0.0,1.0,1.0,1.0,60,23436.0,25236.0,28886.0,30686.0
person486,[-85.32723385  35.0037546 ],[-85.30400943  35.04481212],1.0,1.0,1.0,1.0,60,25687.0,27487.0,32021.0,33821.0
person487,[-85.32723385  35.0037546 ],[-85.30400943  35.04481212],0.0,1.0,1.0,1.0,60,26355.0,28155.0,32419.0,34219.0
person488,[-85.32547086  35.02297497],[-85.30371589  35.04177676],1.0,1.0,1.0,1.0,60,26664.0,28464.0,30616.0,32416.0
person489,[-85.31963968  34.99841932],[-85.31233201  35.03564229],1.0,1.0,1.0,1.0,60,28422.0,30222.0,33629.0,35429.0
person490,[-85.31963968  34.99841932],[-85.31233201  35.03564229],0.0,1.0,1.0,1.0,60,30431.0,32231.0,34044.0,35844.0
person491,[-85.32998172  34.9930571 ],[-85.30304059  35.04749974],1.0,1.0,1.0,1.0,60,22923.0,24723.0,29343.0,31143.0
person492,[-85.32998172  34.9930571 ],[-85.30304059  35.04749974],0.0,1.0,1.0,1.0,60,26032.0,27832.0,31590.0,33390.0
person493,[-85.32651974  35.01589915],[-85.30409392  35.04523739],1.0,1.0,1.0,1.0,60,24548.0,26348.0,31087.0,32887.0
person494,[-85.32651974  35.01589915],[-85.30409392  35.04523739],0.0,1.0,1.0,1.0,60,23682.0,25482.0,29350.0,31150.0
person495,[-85.32508351  35.01640844],[-85.30576897  35.04621486],1.0,1.0,1.0,1.0,60,25239.0,27039.0,29200.0,31000.0
person496,[-85.32508351  35.01640844],[-85.30576897  35.04621486],0.0,1.0,1.0,1.0,60,28938.0,30738.0,33334.0,35134.0
person497,[-85.31830081  34.98139003],[-85.31795512  35.03662132],1.0,1.0,1.0,1.0,60,27778.0,29578.0,32040.0,33840.0
person498,[-85.31830081  34.98139003],[-85.31795512  35.03662132],0.0,1.0,1.0,1.0,60,25191.0,26991.0,32040.0,33840.0
person499,[-85.32602559  35.01195689],[-85.30770986  35.05068685],1.0,1.0,1.0,1.0,60,24376.0,26176.0,29056.0,30856.0
person500,[-85.32602559  35.01195689],[-85.30770986  35.05068685],0.0,1.0,1.0,1.0,60,29930.0,31730.0,34042.0,35842.0
person501,[-85.32954216  35.00616629],[-85.31028332  35.04755365],1.0,1.0,1.0,1.0,60,23873.0,25673.0,30824.0,32624.0
person502,[-85.32481275  35.00880451],[-85.30975793  35.04728383],1.0,1.0,1.0,1.0,60,24414.0,26214.0,30513.0,32313.0
person503,[-85.32481275  35.00880451],[-85.30975793  35.04728383],0.0,1.0,1.0,1.0,60,22991.0,24791.0,27835.0,29635.0
person504,[-85.32436052  34.9986319 ],[-85.30967664  35.04283078],1.0,1.0,1.0,1.0,60,23048.0,24848.0,27777.0,29577.0
person505,[-85.32436052  34.9986319 ],[-85.30967664  35.04283078],0.0,1.0,1.0,1.0,60,29783.0,31583.0,34166.0,35966.0
person506,[-85.33323177  35.01016069],[-85.31242856  35.04913186],1.0,1.0,1.0,1.0,60,25556.0,27356.0,30044.0,31844.0
person507,[-85.32416958  34.99699656],[-85.3106013   35.04197459],1.0,1.0,1.0,1.0,60,23087.0,24887.0,29050.0,30850.0
person508,[-85.32416958  34.99699656],[-85.3106013   35.04197459],0.0,1.0,1.0,1.0,60,23659.0,25459.0,27935.0,29735.0
person509,[-85.32322912  35.0055914 ],[-85.30636053  35.04861264],1.0,1.0,1.0,1.0,60,27550.0,29350.0,32554.0,34354.0
person510,[-85.32322912  35.0055914 ],[-85.30636053  35.04861264],0.0,1.0,1.0,1.0,60,26448.0,28248.0,30641.0,32441.0
person511,[-85.31623261  35.00030516],[-85.30360403  35.04326412],1.0,1.0,1.0,1.0,60,29905.0,31705.0,33922.0,35722.0
person512,[-85.31623261  35.00030516],[-85.30360403  35.04326412],0.0,1.0,1.0,1.0,60,24198.0,25998.0,28467.0,30267.0
person513,[-85.32632785  35.00352123],[-85.30325499  35.05048099],1.0,1.0,1.0,1.0,60,27272.0,29072.0,31659.0,33459.0
person514,[-85.32632785  35.00352123],[-85.30325499  35.05048099],0.0,1.0,1.0,1.0,60,22250.0,24050.0,29049.0,30849.0
person515,[-85.32177145  34.9982341 ],[-85.30485165  35.04702744],1.0,1.0,1.0,1.0,60,26250.0,28050.0,33313.0,35113.0
person516,[-85.32177145  34.9982341 ],[-85.30485165  35.04702744],0.0,1.0,1.0,1.0,60,25191.0,26991.0,29284.0,31084.0
person517,[-85.32489113  35.00104017],[-85.31493775  35.05394143],1.0,1.0,1.0,1.0,60,29489.0,31289.0,33275.0,35075.0
person518,[-85.32489113  35.00104017],[-85.31493775  35.05394143],0.0,1.0,1.0,1.0,60,21871.0,23671.0,25791.0,27591.0
person519,[-85.33293198  34.9896918 ],[-85.30966405  35.04748141],1.0,1.0,1.0,1.0,60,28190.0,29990.0,32201.0,34001.0
person520,[-85.33293198  34.9896918 ],[-85.30966405  35.04748141],0.0,1.0,1.0,1.0,60,29497.0,31297.0,33741.0,35541.0
person521,[-85.33119086  35.00448296],[-85.31085498  35.04613613],1.0,1.0,1.0,1.0,60,29324.0,31124.0,33124.0,34924.0
person522,[-85.32948308  34.99332647],[-85.30742396  35.04864799],1.0,1.0,1.0,1.0,60,29404.0,31204.0,33099.0,34899.0
person523,[-85.32948308  34.99332647],[-85.30742396  35.04864799],0.0,1.0,1.0,1.0,60,30517.0,32317.0,34177.0,35977.0
person524,[-85.32075641  35.00671911],[-85.30592104  35.04534827],1.0,1.0,1.0,1.0,60,28038.0,29838.0,32620.0,34420.0
person525,[-85.32075641  35.00671911],[-85.30592104  35.04534827],0.0,1.0,1.0,1.0,60,29944.0,31744.0,34169.0,35969.0
person526,[-85.33311007  34.99390967],[-85.30507572  35.0395823 ],1.0,1.0,1.0,1.0,60,23675.0,25475.0,29699.0,31499.0
person527,[-85.33311007  34.99390967],[-85.30507572  35.0395823 ],0.0,1.0,1.0,1.0,60,28403.0,30203.0,33638.0,35438.0
person528,[-85.32285562  35.0166753 ],[-85.30220385  35.04526543],1.0,1.0,1.0,1.0,60,25815.0,27615.0,32798.0,34598.0
person529,[-85.32285562  35.0166753 ],[-85.30220385  35.04526543],0.0,1.0,1.0,1.0,60,28112.0,29912.0,31799.0,33599.0
person530,[-85.31708915  35.00891158],[-85.30094741  35.03715977],1.0,1.0,1.0,1.0,60,24518.0,26318.0,29028.0,30828.0
person531,[-85.31708915  35.00891158],[-85.30094741  35.03715977],0.0,1.0,1.0,1.0,60,29600.0,31400.0,33598.0,35398.0
person532,[-85.32570955  35.01182305],[-85.31171733  35.04260073],1.0,1.0,1.0,1.0,60,23373.0,25173.0,27279.0,29079.0
person533,[-85.32570955  35.01182305],[-85.31171733  35.04260073],0.0,1.0,1.0,1.0,60,25665.0,27465.0,30170.0,31970.0
person534,[-85.32548261  35.00601391],[-85.31189187  35.04671014],1.0,1.0,1.0,1.0,60,27456.0,29256.0,33159.0,34959.0
person535,[-85.32548261  35.00601391],[-85.31189187  35.04671014],0.0,1.0,1.0,1.0,60,23018.0,24818.0,29811.0,31611.0
person536,[-85.32759882  34.99924872],[-85.30732277  35.04689132],1.0,1.0,1.0,1.0,60,25285.0,27085.0,31278.0,33078.0
person537,[-85.32759882  34.99924872],[-85.30732277  35.04689132],0.0,1.0,1.0,1.0,60,26479.0,28279.0,30578.0,32378.0
person538,[-85.3310557   34.99912795],[-85.3024568   35.04507925],1.0,1.0,1.0,1.0,60,28135.0,29935.0,33645.0,35445.0
person539,[-85.3310557   34.99912795],[-85.3024568   35.04507925],0.0,1.0,1.0,1.0,60,25617.0,27417.0,30706.0,32506.0
person540,[-85.31713694  34.99968015],[-85.30542548  35.03688223],1.0,1.0,1.0,1.0,60,24087.0,25887.0,29059.0,30859.0
person541,[-85.31713694  34.99968015],[-85.30542548  35.03688223],0.0,1.0,1.0,1.0,60,29550.0,31350.0,34103.0,35903.0
person542,[-85.31869369  35.01803876],[-85.31335019  35.04719542],1.0,1.0,1.0,1.0,60,27551.0,29351.0,31663.0,33463.0
person543,[-85.31869369  35.01803876],[-85.31335019  35.04719542],0.0,1.0,1.0,1.0,60,22897.0,24697.0,30087.0,31887.0
person544,[-85.3175875   34.99372548],[-85.3154018   35.04775414],1.0,1.0,1.0,1.0,60,27431.0,29231.0,32882.0,34682.0
person545,[-85.3175875   34.99372548],[-85.3154018   35.04775414],0.0,1.0,1.0,1.0,60,26258.0,28058.0,31344.0,33144.0
person546,[-85.32038475  35.00161942],[-85.30880818  35.04186211],1.0,1.0,1.0,1.0,60,27946.0,29746.0,31868.0,33668.0
person547,[-85.32038475  35.00161942],[-85.30880818  35.04186211],0.0,1.0,1.0,1.0,60,22262.0,24062.0,27659.0,29459.0
person548,[-85.3217515   35.00880657],[-85.31409732  35.04538874],1.0,1.0,1.0,1.0,60,29840.0,31640.0,33918.0,35718.0
person549,[-85.3217515   35.00880657],[-85.31409732  35.04538874],0.0,1.0,1.0,1.0,60,27527.0,29327.0,31553.0,33353.0
person550,[-85.32382691  35.00381074],[-85.31179128  35.04370788],1.0,1.0,1.0,1.0,60,21766.0,23566.0,27259.0,29059.0
person551,[-85.32382691  35.00381074],[-85.31179128  35.04370788],0.0,1.0,1.0,1.0,60,28240.0,30040.0,33174.0,34974.0
person552,[-85.32463967  35.01437494],[-85.31078527  35.03959221],1.0,1.0,1.0,1.0,60,24492.0,26292.0,31654.0,33454.0
person553,[-85.32463967  35.01437494],[-85.31078527  35.03959221],0.0,1.0,1.0,1.0,60,27610.0,29410.0,33225.0,35025.0
person554,[-85.32105651  35.01905657],[-85.30703257  35.04400368],1.0,1.0,1.0,1.0,60,28447.0,30247.0,32370.0,34170.0
person555,[-85.32105651  35.01905657],[-85.30703257  35.04400368],0.0,1.0,1.0,1.0,60,27234.0,29034.0,33309.0,35109.0
person556,[-85.32773754  34.99139115],[-85.31634236  35.04704106],1.0,1.0,1.0,1.0,60,25800.0,27600.0,32335.0,34135.0
person557,[-85.32773754  34.99139115],[-85.31634236  35.04704106],0.0,1.0,1.0,1.0,60,29232.0,31032.0,33141.0,34941.0
person558,[-85.31841302  35.00896597],[-85.30490179  35.0458369 ],1.0,1.0,1.0,1.0,60,27097.0,28897.0,33247.0,35047.0
person559,[-85.31841302  35.00896597],[-85.30490179  35.0458369 ],0.0,1.0,1.0,1.0,60,24596.0,26396.0,29727.0,31527.0
person560,[-85.32160671  35.00462955],[-85.31389375  35.03136777],1.0,1.0,1.0,1.0,60,24815.0,26615.0,29353.0,31153.0
person561,[-85.32160671  35.00462955],[-85.31389375  35.03136777],0.0,1.0,1.0,1.0,60,29543.0,31343.0,34071.0,35871.0
person562,[-85.32126095  34.99424651],[-85.30312137  35.04637923],1.0,1.0,1.0,1.0,60,24627.0,26427.0,29457.0,31257.0
person563,[-85.32126095  34.99424651],[-85.30312137  35.04637923],0.0,1.0,1.0,1.0,60,27262.0,29062.0,30945.0,32745.0
person564,[-85.33096651  35.00513699],[-85.3056035   35.04430529],1.0,1.0,1.0,1.0,60,24814.0,26614.0,31320.0,33120.0
person565,[-85.32455209  35.00919758],[-85.30459736  35.055629  ],1.0,1.0,1.0,1.0,60,25951.0,27751.0,30516.0,32316.0
person566,[-85.32455209  35.00919758],[-85.30459736  35.055629  ],0.0,1.0,1.0,1.0,60,21904.0,23704.0,26129.0,27929.0
person567,[-85.33379868  35.01275306],[-85.30460745  35.03457427],1.0,1.0,1.0,1.0,60,26901.0,28701.0,34005.0,35805.0
person568,[-85.31396805  34.99094796],[-85.3143427  35.0441229],1.0,1.0,1.0,1.0,60,23119.0,24919.0,29582.0,31382.0
person569,[-85.31396805  34.99094796],[-85.3143427  35.0441229],0.0,1.0,1.0,1.0,60,27258.0,29058.0,31916.0,33716.0
person570,[-85.32030154  35.01297558],[-85.31437891  35.04822072],1.0,1.0,1.0,1.0,60,24655.0,26455.0,29900.0,31700.0
person571,[-85.32030154  35.01297558],[-85.31437891  35.04822072],0.0,1.0,1.0,1.0,60,30267.0,32067.0,34177.0,35977.0
person572,[-85.32785865  35.01118516],[-85.30605136  35.03872252],1.0,1.0,1.0,1.0,60,21681.0,23481.0,25913.0,27713.0
person573,[-85.32785865  35.01118516],[-85.30605136  35.03872252],0.0,1.0,1.0,1.0,60,23684.0,25484.0,30227.0,32027.0
person574,[-85.32538275  34.99533539],[-85.30661988  35.04564281],1.0,1.0,1.0,1.0,60,23264.0,25064.0,29996.0,31796.0
person575,[-85.32538275  34.99533539],[-85.30661988  35.04564281],0.0,1.0,1.0,1.0,60,24862.0,26662.0,28493.0,30293.0
person576,[-85.33742693  35.01733117],[-85.31325805  35.03894273],1.0,1.0,1.0,1.0,60,28410.0,30210.0,32358.0,34158.0
person577,[-85.31752305  35.00666831],[-85.3082663   35.04204538],1.0,1.0,1.0,1.0,60,27680.0,29480.0,33266.0,35066.0
person578,[-85.31752305  35.00666831],[-85.3082663   35.04204538],0.0,1.0,1.0,1.0,60,30230.0,32030.0,33843.0,35643.0
person579,[-85.32373518  34.98992485],[-85.30902769  35.0501896 ],1.0,1.0,1.0,1.0,60,26841.0,28641.0,31630.0,33430.0
person580,[-85.32373518  34.98992485],[-85.30902769  35.0501896 ],0.0,1.0,1.0,1.0,60,24764.0,26564.0,31493.0,33293.0
person581,[-85.32580303  34.9953211 ],[-85.31359143  35.04129779],1.0,1.0,1.0,1.0,60,25375.0,27175.0,32559.0,34359.0
person582,[-85.32580303  34.9953211 ],[-85.31359143  35.04129779],0.0,1.0,1.0,1.0,60,27143.0,28943.0,33916.0,35716.0
person583,[-85.3203496   34.98713387],[-85.30758269  35.04531231],1.0,1.0,1.0,1.0,60,24267.0,26067.0,28022.0,29822.0
person584,[-85.3203496   34.98713387],[-85.30758269  35.04531231],0.0,1.0,1.0,1.0,60,23121.0,24921.0,27410.0,29210.0
person585,[-85.32940581  35.00633501],[-85.30689661  35.04684063],1.0,1.0,1.0,1.0,60,29499.0,31299.0,34100.0,35900.0
person586,[-85.32680445  35.00190658],[-85.29848993  35.04012443],1.0,1.0,1.0,1.0,60,22476.0,24276.0,27230.0,29030.0
person587,[-85.32680445  35.00190658],[-85.29848993  35.04012443],0.0,1.0,1.0,1.0,60,30261.0,32061.0,33899.0,35699.0
person588,[-85.32261748  35.00413467],[-85.31105605  35.04173014],1.0,1.0,1.0,1.0,60,26826.0,28626.0,32986.0,34786.0
person589,[-85.32261748  35.00413467],[-85.31105605  35.04173014],0.0,1.0,1.0,1.0,60,28084.0,29884.0,31882.0,33682.0
person590,[-85.32086788  35.02642927],[-85.30144815  35.04304862],1.0,1.0,1.0,1.0,60,23623.0,25423.0,29256.0,31056.0
person591,[-85.32849637  35.01149804],[-85.31173192  35.05104711],1.0,1.0,1.0,1.0,60,27139.0,28939.0,33378.0,35178.0
person592,[-85.32849637  35.01149804],[-85.31173192  35.05104711],0.0,1.0,1.0,1.0,60,25199.0,26999.0,32046.0,33846.0
person593,[-85.32116693  34.99767976],[-85.31186616  35.04457055],1.0,1.0,1.0,1.0,60,27683.0,29483.0,32740.0,34540.0
person594,[-85.32116693  34.99767976],[-85.31186616  35.04457055],0.0,1.0,1.0,1.0,60,26069.0,27869.0,30927.0,32727.0
person595,[-85.32161155  35.01069896],[-85.30980235  35.04148188],1.0,1.0,1.0,1.0,60,27020.0,28820.0,33504.0,35304.0
person596,[-85.32161155  35.01069896],[-85.30980235  35.04148188],0.0,1.0,1.0,1.0,60,24604.0,26404.0,30848.0,32648.0
person597,[-85.32398575  35.00549037],[-85.30807874  35.04923824],1.0,1.0,1.0,1.0,60,24863.0,26663.0,30622.0,32422.0
person598,[-85.32398575  35.00549037],[-85.30807874  35.04923824],0.0,1.0,1.0,1.0,60,25722.0,27522.0,30783.0,32583.0
person599,[-85.32631618  35.00398213],[-85.30635429  35.05281441],1.0,1.0,1.0,1.0,60,28445.0,30245.0,32434.0,34234.0
person600,[-85.32631618  35.00398213],[-85.30635429  35.05281441],0.0,1.0,1.0,1.0,60,23217.0,25017.0,29125.0,30925.0
person601,[-85.31696725  34.99987647],[-85.30378086  35.04748704],1.0,1.0,1.0,1.0,60,24983.0,26783.0,28985.0,30785.0
