tag,orig_loc,dest_loc,take_car,take_transit,take_ondemand,take_walk,mass,leave_time_start,leave_time_end,arrival_time_start,arrival_time_end
person400,[-85.32431999  34.99609782],[-85.3061184   35.03747446],0.0,1.0,1.0,1.0,60,72960.0,74760.0,78156.0,79956.0
person401,[-85.33063516  35.00465958],[-85.3063191   35.04839679],1.0,1.0,1.0,1.0,60,53185.0,54985.0,60161.0,61961.0
person402,[-85.32056739  35.01451781],[-85.31056203  35.05479917],1.0,1.0,1.0,1.0,60,34182.0,35982.0,38915.0,40715.0
person403,[-85.32056739  35.01451781],[-85.31056203  35.05479917],0.0,1.0,1.0,1.0,60,84418.0,86218.0,88065.0,89865.0
person404,[-85.3209851  35.0121403],[-85.31408328  35.04311956],1.0,1.0,1.0,1.0,60,81278.0,83078.0,87124.0,88924.0
person405,[-85.3209851  35.0121403],[-85.31408328  35.04311956],0.0,1.0,1.0,1.0,60,42549.0,44349.0,46407.0,48207.0
person406,[-85.32851758  34.99962626],[-85.31217762  35.04423054],1.0,1.0,1.0,1.0,60,47576.0,49376.0,52956.0,54756.0
person407,[-85.32851758  34.99962626],[-85.31217762  35.04423054],0.0,1.0,1.0,1.0,60,49955.0,51755.0,54828.0,56628.0
person408,[-85.33191151  35.01847585],[-85.309119    35.05111656],1.0,1.0,1.0,1.0,60,82132.0,83932.0,87073.0,88873.0
person409,[-85.33191151  35.01847585],[-85.309119    35.05111656],0.0,1.0,1.0,1.0,60,82944.0,84744.0,86548.0,88348.0
person410,[-85.32954706  34.99210245],[-85.31000658  35.04809526],1.0,1.0,1.0,1.0,60,42847.0,44647.0,47992.0,49792.0
person411,[-85.32954706  34.99210245],[-85.31000658  35.04809526],0.0,1.0,1.0,1.0,60,45804.0,47604.0,52509.0,54309.0
person412,[-85.32418665  35.00287064],[-85.30707234  35.04678866],1.0,1.0,1.0,1.0,60,79559.0,81359.0,84180.0,85980.0
person413,[-85.32418665  35.00287064],[-85.30707234  35.04678866],0.0,1.0,1.0,1.0,60,83773.0,85573.0,87410.0,89210.0
person414,[-85.32176821  34.99498458],[-85.30803789  35.0472393 ],1.0,1.0,1.0,1.0,60,84497.0,86297.0,88189.0,89989.0
person415,[-85.32176821  34.99498458],[-85.30803789  35.0472393 ],0.0,1.0,1.0,1.0,60,57505.0,59305.0,62717.0,64517.0
person416,[-85.32798271  35.00458583],[-85.31553211  35.04693992],1.0,1.0,1.0,1.0,60,83002.0,84802.0,87015.0,88815.0
person417,[-85.33102646  35.00204661],[-85.30959036  35.04994006],1.0,1.0,1.0,1.0,60,77843.0,79643.0,83489.0,85289.0
person418,[-85.32215725  35.00275917],[-85.30920673  35.04617306],1.0,1.0,1.0,1.0,60,83248.0,85048.0,87666.0,89466.0
person419,[-85.32215725  35.00275917],[-85.30920673  35.04617306],0.0,1.0,1.0,1.0,60,84214.0,86014.0,87904.0,89704.0
person420,[-85.32637606  35.00621249],[-85.30952845  35.04025204],1.0,1.0,1.0,1.0,60,68010.0,69810.0,73234.0,75034.0
person421,[-85.32637606  35.00621249],[-85.30952845  35.04025204],0.0,1.0,1.0,1.0,60,84411.0,86211.0,88027.0,89827.0
person422,[-85.32359467  35.02878489],[-85.3105933   35.05443244],1.0,1.0,1.0,1.0,60,82730.0,84530.0,87792.0,89592.0
person423,[-85.32359467  35.02878489],[-85.3105933   35.05443244],0.0,1.0,1.0,1.0,60,74793.0,76593.0,79279.0,81079.0
person424,[-85.32153465  35.00725494],[-85.31104984  35.04913044],1.0,1.0,1.0,1.0,60,47387.0,49187.0,54050.0,55850.0
person425,[-85.32153465  35.00725494],[-85.31104984  35.04913044],0.0,1.0,1.0,1.0,60,84336.0,86136.0,88135.0,89935.0
person426,[-85.33044732  35.02192213],[-85.30429064  35.04670198],1.0,1.0,1.0,1.0,60,68963.0,70763.0,73702.0,75502.0
person427,[-85.33044732  35.02192213],[-85.30429064  35.04670198],0.0,1.0,1.0,1.0,60,82187.0,83987.0,87963.0,89763.0
person428,[-85.31210068  34.98921328],[-85.31650982  35.04309225],1.0,1.0,1.0,1.0,60,71470.0,73270.0,78424.0,80224.0
person429,[-85.31210068  34.98921328],[-85.31650982  35.04309225],0.0,1.0,1.0,1.0,60,83862.0,85662.0,88039.0,89839.0
person430,[-85.32834866  35.00638137],[-85.30906742  35.05118399],1.0,1.0,1.0,1.0,60,39542.0,41342.0,45797.0,47597.0
person431,[-85.31935785  35.0029625 ],[-85.30733996  35.03525761],1.0,1.0,1.0,1.0,60,83930.0,85730.0,88193.0,89993.0
person432,[-85.31935785  35.0029625 ],[-85.30733996  35.03525761],0.0,1.0,1.0,1.0,60,59409.0,61209.0,63287.0,65087.0
person433,[-85.32298447  35.01175322],[-85.30815601  35.0421396 ],1.0,1.0,1.0,1.0,60,77183.0,78983.0,84022.0,85822.0
person434,[-85.32298447  35.01175322],[-85.30815601  35.0421396 ],0.0,1.0,1.0,1.0,60,84472.0,86272.0,88158.0,89958.0
person435,[-85.32635031  35.00630992],[-85.30871738  35.03922337],1.0,1.0,1.0,1.0,60,79839.0,81639.0,84890.0,86690.0
person436,[-85.32635031  35.00630992],[-85.30871738  35.03922337],0.0,1.0,1.0,1.0,60,78349.0,80149.0,83198.0,84998.0
person437,[-85.31507675  35.01958816],[-85.29869235  35.0413889 ],1.0,1.0,1.0,1.0,60,52314.0,54114.0,57012.0,58812.0
person438,[-85.32168596  35.00318995],[-85.31395127  35.04551525],1.0,1.0,1.0,1.0,60,26574.0,28374.0,30190.0,31990.0
person439,[-85.32168596  35.00318995],[-85.31395127  35.04551525],0.0,1.0,1.0,1.0,60,76164.0,77964.0,81032.0,82832.0
person440,[-85.32789076  35.00445899],[-85.3111792   35.05601178],1.0,1.0,1.0,1.0,60,76584.0,78384.0,83305.0,85105.0
person441,[-85.31914493  34.99963231],[-85.30591672  35.04430841],1.0,1.0,1.0,1.0,60,83476.0,85276.0,87577.0,89377.0
person442,[-85.31914493  34.99963231],[-85.30591672  35.04430841],0.0,1.0,1.0,1.0,60,42210.0,44010.0,49219.0,51019.0
person443,[-85.32559316  34.99477783],[-85.31463264  35.04639783],1.0,1.0,1.0,1.0,60,81416.0,83216.0,85717.0,87517.0
person444,[-85.32559316  34.99477783],[-85.31463264  35.04639783],0.0,1.0,1.0,1.0,60,65519.0,67319.0,69579.0,71379.0
person445,[-85.32682469  35.01015242],[-85.3089695   35.04334768],1.0,1.0,1.0,1.0,60,20652.0,22452.0,25183.0,26983.0
person446,[-85.32682469  35.01015242],[-85.3089695   35.04334768],0.0,1.0,1.0,1.0,60,60488.0,62288.0,66505.0,68305.0
person447,[-85.32001406  35.00735851],[-85.30343402  35.05013608],1.0,1.0,1.0,1.0,60,82199.0,83999.0,86592.0,88392.0
person448,[-85.32001406  35.00735851],[-85.30343402  35.05013608],0.0,1.0,1.0,1.0,60,42094.0,43894.0,46217.0,48017.0
person449,[-85.32001498  35.01227411],[-85.31033806  35.04327096],1.0,1.0,1.0,1.0,60,49265.0,51065.0,52967.0,54767.0
person450,[-85.32001498  35.01227411],[-85.31033806  35.04327096],0.0,1.0,1.0,1.0,60,83630.0,85430.0,88013.0,89813.0
person451,[-85.32087253  34.99471966],[-85.30588435  35.0432947 ],1.0,1.0,1.0,1.0,60,62279.0,64079.0,68498.0,70298.0
person452,[-85.32087253  34.99471966],[-85.30588435  35.0432947 ],0.0,1.0,1.0,1.0,60,44939.0,46739.0,50832.0,52632.0
person453,[-85.31918596  34.99511553],[-85.30855882  35.0391656 ],1.0,1.0,1.0,1.0,60,80491.0,82291.0,87506.0,89306.0
person454,[-85.31918596  34.99511553],[-85.30855882  35.0391656 ],0.0,1.0,1.0,1.0,60,83996.0,85796.0,88004.0,89804.0
person455,[-85.3262674  34.9997584],[-85.30707267  35.03107068],1.0,1.0,1.0,1.0,60,84231.0,86031.0,88181.0,89981.0
person456,[-85.3262674  34.9997584],[-85.30707267  35.03107068],0.0,1.0,1.0,1.0,60,55608.0,57408.0,60355.0,62155.0
person457,[-85.32798714  34.98281143],[-85.30933326  35.03814577],1.0,1.0,1.0,1.0,60,80898.0,82698.0,87078.0,88878.0
person458,[-85.32798714  34.98281143],[-85.30933326  35.03814577],0.0,1.0,1.0,1.0,60,59067.0,60867.0,64879.0,66679.0
person459,[-85.32632419  35.00324546],[-85.30781704  35.04381959],1.0,1.0,1.0,1.0,60,63461.0,65261.0,68747.0,70547.0
person460,[-85.32632419  35.00324546],[-85.30781704  35.04381959],0.0,1.0,1.0,1.0,60,57984.0,59784.0,62377.0,64177.0
person461,[-85.32450453  35.00150187],[-85.30992093  35.0437078 ],1.0,1.0,1.0,1.0,60,81079.0,82879.0,85650.0,87450.0
person462,[-85.32450453  35.00150187],[-85.30992093  35.0437078 ],0.0,1.0,1.0,1.0,60,52204.0,54004.0,58111.0,59911.0
person463,[-85.32644323  35.00735891],[-85.31018281  35.04853728],1.0,1.0,1.0,1.0,60,43648.0,45448.0,47884.0,49684.0
person464,[-85.32644323  35.00735891],[-85.31018281  35.04853728],0.0,1.0,1.0,1.0,60,83704.0,85504.0,87875.0,89675.0
person465,[-85.32460511  34.99242004],[-85.30803402  35.04242172],1.0,1.0,1.0,1.0,60,81735.0,83535.0,87277.0,89077.0
person466,[-85.32460511  34.99242004],[-85.30803402  35.04242172],0.0,1.0,1.0,1.0,60,82828.0,84628.0,87621.0,89421.0
person467,[-85.32687708  35.00978291],[-85.3106058   35.03889426],1.0,1.0,1.0,1.0,60,67905.0,69705.0,72742.0,74542.0
person468,[-85.32687708  35.00978291],[-85.3106058   35.03889426],0.0,1.0,1.0,1.0,60,74871.0,76671.0,81791.0,83591.0
person469,[-85.32419305  35.01482694],[-85.31461917  35.04710301],1.0,1.0,1.0,1.0,60,75769.0,77569.0,80577.0,82377.0
person470,[-85.32419305  35.01482694],[-85.31461917  35.04710301],0.0,1.0,1.0,1.0,60,62633.0,64433.0,69209.0,71009.0
person471,[-85.32103373  34.98754573],[-85.30690411  35.04510952],1.0,1.0,1.0,1.0,60,49501.0,51301.0,55315.0,57115.0
person472,[-85.32103373  34.98754573],[-85.30690411  35.04510952],0.0,1.0,1.0,1.0,60,82408.0,84208.0,86884.0,88684.0
person473,[-85.32781883  34.99851223],[-85.30756166  35.04624454],1.0,1.0,1.0,1.0,60,82121.0,83921.0,87567.0,89367.0
person474,[-85.32781883  34.99851223],[-85.30756166  35.04624454],0.0,1.0,1.0,1.0,60,21301.0,23101.0,28269.0,30069.0
person475,[-85.31610485  35.0022467 ],[-85.31326129  35.05247325],1.0,1.0,1.0,1.0,60,81883.0,83683.0,86113.0,87913.0
person476,[-85.31610485  35.0022467 ],[-85.31326129  35.05247325],0.0,1.0,1.0,1.0,60,80959.0,82759.0,86043.0,87843.0
person477,[-85.32082166  35.01128123],[-85.30147069  35.04297663],1.0,1.0,1.0,1.0,60,36368.0,38168.0,41224.0,43024.0
person478,[-85.32082166  35.01128123],[-85.30147069  35.04297663],0.0,1.0,1.0,1.0,60,20933.0,22733.0,27009.0,28809.0
person479,[-85.32059955  35.01328484],[-85.31023546  35.04913406],1.0,1.0,1.0,1.0,60,71190.0,72990.0,75230.0,77030.0
person480,[-85.32059955  35.01328484],[-85.31023546  35.04913406],0.0,1.0,1.0,1.0,60,35711.0,37511.0,40368.0,42168.0
person481,[-85.32838123  35.00560357],[-85.3074528   35.04425719],1.0,1.0,1.0,1.0,60,79755.0,81555.0,85015.0,86815.0
person482,[-85.32852103  35.01344042],[-85.30062259  35.04784507],1.0,1.0,1.0,1.0,60,80632.0,82432.0,87058.0,88858.0
person483,[-85.32852103  35.01344042],[-85.30062259  35.04784507],0.0,1.0,1.0,1.0,60,81394.0,83194.0,87406.0,89206.0
person484,[-85.31987333  34.99666875],[-85.31178993  35.04520408],1.0,1.0,1.0,1.0,60,68881.0,70681.0,73948.0,75748.0
person485,[-85.31987333  34.99666875],[-85.31178993  35.04520408],0.0,1.0,1.0,1.0,60,83957.0,85757.0,87831.0,89631.0
person486,[-85.32657951  34.98630812],[-85.30214766  35.04992891],1.0,1.0,1.0,1.0,60,50977.0,52777.0,55484.0,57284.0
person487,[-85.32657951  34.98630812],[-85.30214766  35.04992891],0.0,1.0,1.0,1.0,60,65944.0,67744.0,70350.0,72150.0
person488,[-85.32721316  35.0035141 ],[-85.30863847  35.04091764],1.0,1.0,1.0,1.0,60,84227.0,86027.0,88014.0,89814.0
person489,[-85.32721316  35.0035141 ],[-85.30863847  35.04091764],0.0,1.0,1.0,1.0,60,80156.0,81956.0,85319.0,87119.0
person490,[-85.32287778  35.01153443],[-85.30631115  35.0450321 ],1.0,1.0,1.0,1.0,60,75226.0,77026.0,80261.0,82061.0
person491,[-85.32287778  35.01153443],[-85.30631115  35.0450321 ],0.0,1.0,1.0,1.0,60,83108.0,84908.0,87327.0,89127.0
person492,[-85.32953251  34.99490249],[-85.30658628  35.04499522],1.0,1.0,1.0,1.0,60,50916.0,52716.0,56822.0,58622.0
person493,[-85.32953251  34.99490249],[-85.30658628  35.04499522],0.0,1.0,1.0,1.0,60,63752.0,65552.0,70567.0,72367.0
person494,[-85.32555606  34.99755308],[-85.30491195  35.03965619],1.0,1.0,1.0,1.0,60,51996.0,53796.0,57930.0,59730.0
person495,[-85.32555606  34.99755308],[-85.30491195  35.03965619],0.0,1.0,1.0,1.0,60,55116.0,56916.0,60874.0,62674.0
person496,[-85.32203631  34.99549632],[-85.31339687  35.0439122 ],1.0,1.0,1.0,1.0,60,73608.0,75408.0,79323.0,81123.0
person497,[-85.32203631  34.99549632],[-85.31339687  35.0439122 ],0.0,1.0,1.0,1.0,60,80384.0,82184.0,84695.0,86495.0
person498,[-85.32255331  35.01212196],[-85.31518329  35.04237385],1.0,1.0,1.0,1.0,60,61701.0,63501.0,66761.0,68561.0
person499,[-85.32255331  35.01212196],[-85.31518329  35.04237385],0.0,1.0,1.0,1.0,60,77816.0,79616.0,83656.0,85456.0
person500,[-85.32419084  34.99698772],[-85.31625019  35.04697709],1.0,1.0,1.0,1.0,60,49472.0,51272.0,53154.0,54954.0
person501,[-85.32419084  34.99698772],[-85.31625019  35.04697709],0.0,1.0,1.0,1.0,60,77440.0,79240.0,82322.0,84122.0
person502,[-85.32800174  35.00884785],[-85.31082966  35.04257379],1.0,1.0,1.0,1.0,60,78538.0,80338.0,84381.0,86181.0
person503,[-85.32251574  34.99239822],[-85.30847502  35.0430178 ],1.0,1.0,1.0,1.0,60,75228.0,77028.0,78981.0,80781.0
person504,[-85.32251574  34.99239822],[-85.30847502  35.0430178 ],0.0,1.0,1.0,1.0,60,68416.0,70216.0,74227.0,76027.0
person505,[-85.32248448  34.99643761],[-85.31236718  35.04923484],1.0,1.0,1.0,1.0,60,80839.0,82639.0,85805.0,87605.0
person506,[-85.32248448  34.99643761],[-85.31236718  35.04923484],0.0,1.0,1.0,1.0,60,77336.0,79136.0,84440.0,86240.0
person507,[-85.32639333  35.02096652],[-85.30551483  35.04164623],1.0,1.0,1.0,1.0,60,75947.0,77747.0,82475.0,84275.0
person508,[-85.32639333  35.02096652],[-85.30551483  35.04164623],0.0,1.0,1.0,1.0,60,75124.0,76924.0,78923.0,80723.0
person509,[-85.33102091  35.0190317 ],[-85.31178876  35.04335616],1.0,1.0,1.0,1.0,60,40111.0,41911.0,43896.0,45696.0
person510,[-85.33102091  35.0190317 ],[-85.31178876  35.04335616],0.0,1.0,1.0,1.0,60,67728.0,69528.0,74593.0,76393.0
person511,[-85.3184632   35.00079368],[-85.31107506  35.05090423],1.0,1.0,1.0,1.0,60,65110.0,66910.0,69407.0,71207.0
person512,[-85.3184632   35.00079368],[-85.31107506  35.05090423],0.0,1.0,1.0,1.0,60,31337.0,33137.0,37388.0,39188.0
person513,[-85.32716688  34.98321892],[-85.30750665  35.04133207],1.0,1.0,1.0,1.0,60,63697.0,65497.0,69414.0,71214.0
person514,[-85.32716688  34.98321892],[-85.30750665  35.04133207],0.0,1.0,1.0,1.0,60,78633.0,80433.0,82444.0,84244.0
person515,[-85.32254159  35.01523399],[-85.30678412  35.04689372],1.0,1.0,1.0,1.0,60,83458.0,85258.0,87758.0,89558.0
person516,[-85.32254159  35.01523399],[-85.30678412  35.04689372],0.0,1.0,1.0,1.0,60,28504.0,30304.0,33946.0,35746.0
person517,[-85.3323672   35.00629159],[-85.30032766  35.03820306],1.0,1.0,1.0,1.0,60,57015.0,58815.0,63035.0,64835.0
person518,[-85.32047421  35.00639427],[-85.30366849  35.04315088],1.0,1.0,1.0,1.0,60,81137.0,82937.0,87711.0,89511.0
person519,[-85.32047421  35.00639427],[-85.30366849  35.04315088],0.0,1.0,1.0,1.0,60,77883.0,79683.0,84461.0,86261.0
person520,[-85.32124501  34.996413  ],[-85.30609518  35.04299019],1.0,1.0,1.0,1.0,60,75413.0,77213.0,81896.0,83696.0
person521,[-85.32124501  34.996413  ],[-85.30609518  35.04299019],0.0,1.0,1.0,1.0,60,57706.0,59506.0,63053.0,64853.0
person522,[-85.32295989  35.00443456],[-85.31866434  35.04763917],1.0,1.0,1.0,1.0,60,76467.0,78267.0,81675.0,83475.0
person523,[-85.32295989  35.00443456],[-85.31866434  35.04763917],0.0,1.0,1.0,1.0,60,79414.0,81214.0,84599.0,86399.0
person524,[-85.33102726  35.01021205],[-85.30941133  35.04369429],1.0,1.0,1.0,1.0,60,83110.0,84910.0,87077.0,88877.0
person525,[-85.32677597  34.99772691],[-85.30463405  35.04455542],1.0,1.0,1.0,1.0,60,48783.0,50583.0,54234.0,56034.0
person526,[-85.32677597  34.99772691],[-85.30463405  35.04455542],0.0,1.0,1.0,1.0,60,59096.0,60896.0,64855.0,66655.0
person527,[-85.33517168  34.99584223],[-85.31143218  35.04234977],1.0,1.0,1.0,1.0,60,43477.0,45277.0,49829.0,51629.0
person528,[-85.32644788  34.99992335],[-85.30911499  35.04171296],1.0,1.0,1.0,1.0,60,79908.0,81708.0,85999.0,87799.0
person529,[-85.32644788  34.99992335],[-85.30911499  35.04171296],0.0,1.0,1.0,1.0,60,78782.0,80582.0,85660.0,87460.0
person530,[-85.31222333  35.01384467],[-85.30537636  35.04899242],1.0,1.0,1.0,1.0,60,70433.0,72233.0,76356.0,78156.0
person531,[-85.31222333  35.01384467],[-85.30537636  35.04899242],0.0,1.0,1.0,1.0,60,49638.0,51438.0,54302.0,56102.0
person532,[-85.32623607  34.99193195],[-85.31374203  35.0492452 ],1.0,1.0,1.0,1.0,60,63599.0,65399.0,69723.0,71523.0
person533,[-85.32623607  34.99193195],[-85.31374203  35.0492452 ],0.0,1.0,1.0,1.0,60,57020.0,58820.0,61451.0,63251.0
person534,[-85.317717    35.01361507],[-85.30106031  35.05353485],1.0,1.0,1.0,1.0,60,84168.0,85968.0,88073.0,89873.0
person535,[-85.317717    35.01361507],[-85.30106031  35.05353485],0.0,1.0,1.0,1.0,60,49275.0,51075.0,56094.0,57894.0
person536,[-85.32347619  35.01029998],[-85.30805369  35.04311965],1.0,1.0,1.0,1.0,60,47451.0,49251.0,54418.0,56218.0
person537,[-85.32347619  35.01029998],[-85.30805369  35.04311965],0.0,1.0,1.0,1.0,60,81159.0,82959.0,85542.0,87342.0
person538,[-85.32875541  35.01683777],[-85.31156905  35.05050312],1.0,1.0,1.0,1.0,60,43946.0,45746.0,49765.0,51565.0
person539,[-85.32875541  35.01683777],[-85.31156905  35.05050312],0.0,1.0,1.0,1.0,60,80959.0,82759.0,88029.0,89829.0
person540,[-85.3252205   35.00996675],[-85.31235286  35.04233111],1.0,1.0,1.0,1.0,60,64267.0,66067.0,68624.0,70424.0
person541,[-85.3252205   35.00996675],[-85.31235286  35.04233111],0.0,1.0,1.0,1.0,60,80457.0,82257.0,86870.0,88670.0
person542,[-85.32149762  34.99732076],[-85.3163126   35.04539457],1.0,1.0,1.0,1.0,60,81645.0,83445.0,86665.0,88465.0
person543,[-85.32149762  34.99732076],[-85.3163126   35.04539457],0.0,1.0,1.0,1.0,60,74974.0,76774.0,81315.0,83115.0
person544,[-85.32685373  34.99089321],[-85.30617689  35.04149437],1.0,1.0,1.0,1.0,60,69855.0,71655.0,76476.0,78276.0
person545,[-85.32685373  34.99089321],[-85.30617689  35.04149437],0.0,1.0,1.0,1.0,60,22412.0,24212.0,27167.0,28967.0
person546,[-85.32236215  34.99870425],[-85.30930724  35.04568063],1.0,1.0,1.0,1.0,60,83449.0,85249.0,87072.0,88872.0
person547,[-85.32236215  34.99870425],[-85.30930724  35.04568063],0.0,1.0,1.0,1.0,60,82379.0,84179.0,86074.0,87874.0
person548,[-85.3149818   35.01081592],[-85.30708633  35.05250306],1.0,1.0,1.0,1.0,60,83989.0,85789.0,87942.0,89742.0
person549,[-85.3149818   35.01081592],[-85.30708633  35.05250306],0.0,1.0,1.0,1.0,60,55443.0,57243.0,60051.0,61851.0
person550,[-85.32780313  35.0078716 ],[-85.30499764  35.04409082],1.0,1.0,1.0,1.0,60,18012.0,19812.0,22546.0,24346.0
person551,[-85.3259507  35.0280605],[-85.30308386  35.04430313],1.0,1.0,1.0,1.0,60,81613.0,83413.0,86516.0,88316.0
person552,[-85.3259507  35.0280605],[-85.30308386  35.04430313],0.0,1.0,1.0,1.0,60,73649.0,75449.0,78290.0,80090.0
person553,[-85.33222954  34.99267332],[-85.30984689  35.04415946],1.0,1.0,1.0,1.0,60,80980.0,82780.0,86290.0,88090.0
person554,[-85.33222954  34.99267332],[-85.30984689  35.04415946],0.0,1.0,1.0,1.0,60,83426.0,85226.0,87083.0,88883.0
person555,[-85.32123441  35.01096133],[-85.3104384  35.044734 ],1.0,1.0,1.0,1.0,60,71322.0,73122.0,75736.0,77536.0
person556,[-85.32123441  35.01096133],[-85.3104384  35.044734 ],0.0,1.0,1.0,1.0,60,82997.0,84797.0,86863.0,88663.0
person557,[-85.32240662  35.01289547],[-85.31098357  35.04793123],1.0,1.0,1.0,1.0,60,82855.0,84655.0,87843.0,89643.0
person558,[-85.32240662  35.01289547],[-85.31098357  35.04793123],0.0,1.0,1.0,1.0,60,37929.0,39729.0,41905.0,43705.0
person559,[-85.3308662  35.0078456],[-85.31004573  35.05399269],1.0,1.0,1.0,1.0,60,81098.0,82898.0,86303.0,88103.0
person560,[-85.32522425  35.00384075],[-85.30375689  35.05470452],1.0,1.0,1.0,1.0,60,84302.0,86102.0,88074.0,89874.0
person561,[-85.32522425  35.00384075],[-85.30375689  35.05470452],0.0,1.0,1.0,1.0,60,83031.0,84831.0,87833.0,89633.0
person562,[-85.32061951  35.0084689 ],[-85.31184763  35.04598173],1.0,1.0,1.0,1.0,60,84490.0,86290.0,88172.0,89972.0
person563,[-85.32061951  35.0084689 ],[-85.31184763  35.04598173],0.0,1.0,1.0,1.0,60,80427.0,82227.0,85526.0,87326.0
person564,[-85.32138791  34.99217134],[-85.30208092  35.05327364],1.0,1.0,1.0,1.0,60,81996.0,83796.0,87204.0,89004.0
person565,[-85.32138791  34.99217134],[-85.30208092  35.05327364],0.0,1.0,1.0,1.0,60,77851.0,79651.0,83389.0,85189.0
person566,[-85.32448967  35.01565354],[-85.30645074  35.05006211],1.0,1.0,1.0,1.0,60,72825.0,74625.0,79773.0,81573.0
person567,[-85.32448967  35.01565354],[-85.30645074  35.05006211],0.0,1.0,1.0,1.0,60,62631.0,64431.0,67238.0,69038.0
person568,[-85.32197453  35.00695169],[-85.30860442  35.04666961],1.0,1.0,1.0,1.0,60,65796.0,67596.0,70956.0,72756.0
person569,[-85.32197453  35.00695169],[-85.30860442  35.04666961],0.0,1.0,1.0,1.0,60,79078.0,80878.0,86154.0,87954.0
person570,[-85.32097859  35.01182844],[-85.31008731  35.04764598],1.0,1.0,1.0,1.0,60,75764.0,77564.0,80735.0,82535.0
person571,[-85.32097859  35.01182844],[-85.31008731  35.04764598],0.0,1.0,1.0,1.0,60,44585.0,46385.0,49951.0,51751.0
person572,[-85.33357258  35.0161071 ],[-85.31155439  35.05093492],1.0,1.0,1.0,1.0,60,83743.0,85543.0,87887.0,89687.0
person573,[-85.32054663  35.00051152],[-85.3046061   35.04914205],1.0,1.0,1.0,1.0,60,69572.0,71372.0,73369.0,75169.0
person574,[-85.32054663  35.00051152],[-85.3046061   35.04914205],0.0,1.0,1.0,1.0,60,31743.0,33543.0,35581.0,37381.0
person575,[-85.32549327  35.00235781],[-85.30817845  35.04552272],1.0,1.0,1.0,1.0,60,83527.0,85327.0,87247.0,89047.0
person576,[-85.32549327  35.00235781],[-85.30817845  35.04552272],0.0,1.0,1.0,1.0,60,74844.0,76644.0,79827.0,81627.0
person577,[-85.31819504  35.00900331],[-85.30617991  35.04885068],1.0,1.0,1.0,1.0,60,51304.0,53104.0,56061.0,57861.0
person578,[-85.31819504  35.00900331],[-85.30617991  35.04885068],0.0,1.0,1.0,1.0,60,61340.0,63140.0,67022.0,68822.0
person579,[-85.3175863   35.00103472],[-85.30388151  35.04690115],1.0,1.0,1.0,1.0,60,69853.0,71653.0,74416.0,76216.0
person580,[-85.3175863   35.00103472],[-85.30388151  35.04690115],0.0,1.0,1.0,1.0,60,38806.0,40606.0,45984.0,47784.0
person581,[-85.32027654  34.99564389],[-85.31620225  35.03541705],1.0,1.0,1.0,1.0,60,24262.0,26062.0,30753.0,32553.0
person582,[-85.32027654  34.99564389],[-85.31620225  35.03541705],0.0,1.0,1.0,1.0,60,81182.0,82982.0,84931.0,86731.0
person583,[-85.32189047  35.00487438],[-85.30718432  35.03858092],1.0,1.0,1.0,1.0,60,39217.0,41017.0,45340.0,47140.0
person584,[-85.32189047  35.00487438],[-85.30718432  35.03858092],0.0,1.0,1.0,1.0,60,58765.0,60565.0,65054.0,66854.0
person585,[-85.32776712  35.00118624],[-85.30453202  35.04106705],1.0,1.0,1.0,1.0,60,37352.0,39152.0,42521.0,44321.0
person586,[-85.32776712  35.00118624],[-85.30453202  35.04106705],0.0,1.0,1.0,1.0,60,23322.0,25122.0,27784.0,29584.0
person587,[-85.32503372  35.00140706],[-85.31319687  35.04686496],1.0,1.0,1.0,1.0,60,83587.0,85387.0,88139.0,89939.0
person588,[-85.32503372  35.00140706],[-85.31319687  35.04686496],0.0,1.0,1.0,1.0,60,41870.0,43670.0,47570.0,49370.0
person589,[-85.32299158  35.00216189],[-85.31465043  35.05136422],1.0,1.0,1.0,1.0,60,49513.0,51313.0,53206.0,55006.0
person590,[-85.32299158  35.00216189],[-85.31465043  35.05136422],0.0,1.0,1.0,1.0,60,64060.0,65860.0,69387.0,71187.0
person591,[-85.31929697  34.99873985],[-85.30664314  35.04637714],1.0,1.0,1.0,1.0,60,20947.0,22747.0,27718.0,29518.0
person592,[-85.31929697  34.99873985],[-85.30664314  35.04637714],0.0,1.0,1.0,1.0,60,77728.0,79528.0,84201.0,86001.0
person593,[-85.3251977   34.99961401],[-85.30710079  35.05036215],1.0,1.0,1.0,1.0,60,40766.0,42566.0,44855.0,46655.0
person594,[-85.3251977   34.99961401],[-85.30710079  35.05036215],0.0,1.0,1.0,1.0,60,81783.0,83583.0,86466.0,88266.0
person595,[-85.32529248  34.98744797],[-85.31439639  35.04334067],1.0,1.0,1.0,1.0,60,82869.0,84669.0,86512.0,88312.0
person596,[-85.32529248  34.98744797],[-85.31439639  35.04334067],0.0,1.0,1.0,1.0,60,78730.0,80530.0,84538.0,86338.0
person597,[-85.32555548  35.01865642],[-85.30793209  35.04666225],1.0,1.0,1.0,1.0,60,79309.0,81109.0,83780.0,85580.0
person598,[-85.32555548  35.01865642],[-85.30793209  35.04666225],0.0,1.0,1.0,1.0,60,72302.0,74102.0,79398.0,81198.0
person599,[-85.31648356  34.99667684],[-85.31225608  35.0429875 ],1.0,1.0,1.0,1.0,60,83121.0,84921.0,87675.0,89475.0
